id,season,organization,attack,goalkeeping,key_pass,defence,defending_skills,wing_back,central_back,discipline,Rating
1011,2018,0.861419531,-1.115638949,0.601192136,-0.168457889,-0.232476883,-0.284803172,0.785230791,1.400418108,-1.106144098,7.3
1013,2014,1.180457772,-0.489566255,0.264872519,-1.764570766,-0.723095461,1.542717196,0.020499142,0.554446008,0.303207085,7.5
1013,2015,1.381601924,-1.211786538,0.109113226,-0.966234072,-0.700509363,-0.141013483,-0.307250288,0.661344786,0.764600009,7.5
1013,2016,1.043200252,-1.165629575,0.369838417,-0.689669705,0.040358429,-0.170739936,0.680620439,0.325615035,0.389518989,7.4
1014,2014,-0.1322723,0.341945792,-0.083319246,-0.871351767,-0.212965541,-0.148324524,0.190202103,-0.085226267,0.274832719,6.9
1014,2015,0.318522539,-0.387414751,-0.314409502,-0.848477937,-0.833378726,-0.04019346,-0.211024632,0.657125048,-0.334602793,7.1
1014,2016,0.833852883,0.023261384,-0.301639253,-1.840526887,0.209430267,-0.09695917,0.986955654,-0.100875148,2.143908296,7.2
1014,2017,-0.637434031,0.295145176,0.23405989,-1.584159121,-0.810664614,0.019864769,0.149518069,0.345379288,0.3532784,6.7
1014,2018,-0.146543869,0.242334568,-0.001931022,-0.90238358,0.009047456,-0.167164385,0.50012699,0.338796416,-0.117673649,6.9
1015,2014,0.837184669,-1.044718894,-0.522733854,-0.059620005,0.170233244,-0.26791781,-0.738328754,0.580125891,-0.026405511,7.3
1015,2015,0.739507835,-0.559947984,-0.573189338,-0.592392207,0.515819205,-0.374948247,0.947049955,0.407397767,0.921510257,7.2
1015,2016,0.192062882,0.118541756,-0.249846574,-0.867597812,0.690280628,-0.115033178,-0.692119509,-0.846666902,0.232596436,7
1015,2017,1.009399375,-0.09395921,-0.559957087,-0.715356113,2.013632669,1.711071182,1.325184402,-0.031831785,0.315063209,7.4
1015,2018,1.299180602,-0.243497139,-0.067017057,-1.747060942,0.234070863,-0.09796331,1.116161835,0.339814383,-0.084936479,7.4
1016,2014,-0.64623713,0.313431706,-0.240513998,0.055219948,-0.08907173,-0.127794081,-0.610388073,1.074497432,-0.415844142,6.7
1017,2014,1.270009245,0.53429499,-0.706799603,0.881359738,0.176170702,-0.36537652,-0.654253157,0.338186753,-1.073467709,7.6
1017,2015,1.247105164,0.061747769,-1.553246255,0.180757605,1.802435591,-0.911820189,-0.104583098,-2.282907809,-0.009616621,7.4
1018,2014,1.663271655,-1.031173413,-0.890226844,-0.13794947,-0.404178425,-0.325891727,-1.90344117,-1.431059712,1.146883807,7.7
1018,2015,2.013114222,-0.733391466,-0.594776835,-0.415284401,-0.882798316,1.282332613,-1.635012394,-1.409745442,-0.066648058,7.9
1018,2016,2.118359584,-0.761007536,-0.381308731,-0.39250715,-0.803895785,0.874476385,-0.890789197,-2.227908333,-0.226788151,7.9
1018,2017,1.938595362,-0.372757087,-0.301975114,-0.130079892,0.151629947,1.472451094,-0.344564205,-2.750980764,0.765838092,7.9
1018,2018,1.583271377,-0.74672806,-0.334019098,-0.256721553,-0.257887676,-0.512657903,-0.384367085,-2.540699512,0.027689749,7.6
1019,2015,0.311557866,1.402404822,0.068726103,-0.38644131,-0.522154543,-0.06092897,1.678633421,0.557420862,0.218656274,7.2
1019,2016,-0.82331764,0.822481158,0.072572359,-0.89495876,-0.730176229,0.054952021,0.437382591,0.316850106,1.10379867,6.6
1019,2017,-0.540590372,0.581245327,-0.183154457,-1.427419281,0.255264218,0.001622419,0.480091929,0.364758095,0.324718269,6.7
1019,2018,-0.336365228,0.79580594,-0.079968042,-0.637833261,0.068875203,-0.131350489,0.10149568,-0.283169033,1.48468794,6.8
1020,2014,0.436971998,-0.000188708,0.460097961,-1.359020406,-1.211230346,0.115091819,-0.215990966,-0.258093464,1.271752944,7.2
1020,2015,0.870678466,-0.070720283,-0.140945655,-0.65045102,-0.625856754,-0.225547208,1.430843879,-1.532238417,0.655327999,7.3
1020,2016,1.507307632,0.189026185,0.28089131,-2.529385326,-0.780061806,0.045952463,0.735581575,-1.769573008,0.942273978,7.6
1020,2017,0.514737225,-0.35810167,0.082178322,-0.993315789,-0.101215092,-0.152041188,0.669862821,-1.332303574,0.970532664,7.2
1020,2018,0.874298684,-0.416463948,0.098604504,-0.829279756,-0.999578761,-0.149692418,0.237774431,-1.787150555,0.216913395,7.3
1022,2014,0.443949338,1.024830938,-0.312568522,0.105876266,-0.174692475,-0.3407508,-0.323262804,0.541041887,-0.598123062,7.2
1022,2015,-0.116744748,1.353347498,-0.063209653,0.328126399,-0.418313339,-0.268030675,1.104022986,-0.065025463,-0.088340595,7
1022,2016,-0.256341409,1.233187366,-0.04408548,-0.95478526,-0.344227559,0.000170415,-0.319710747,1.009368513,-0.116491258,7
1022,2017,0.168652709,1.307637781,0.02136306,-1.510480322,0.414933081,-0.039627841,0.509208973,0.836086108,1.505094042,7
1022,2018,1.008669798,1.661129504,0.226876883,-2.283300992,0.690092362,0.023564505,1.34495133,0.372371458,1.912451774,7.4
1024,2014,-0.050246978,0.107941537,-0.443439598,0.081763629,-0.723862552,-0.358803265,0.61081752,-1.086973974,0.558992795,7
1024,2015,-0.60089801,-0.014537361,-0.599593005,-0.114414183,-0.448357358,-0.261055869,-0.132238451,-0.900149359,-0.022568181,6.7
1024,2017,0.697682866,-0.191842323,-0.294377892,0.170740281,0.809578619,0.910584332,-0.914693007,-0.504903673,0.151021787,7.3
1024,2018,0.254991782,-0.134119662,-0.10839415,-0.336789768,-0.715270325,2.471421495,-0.702168288,-0.628078944,-0.966321022,7.2
1025,2014,0.752888442,2.696784097,0.849238777,3.184315952,-1.165305341,-0.270626399,0.845895275,0.26050086,-0.023551953,7.6
1025,2015,0.295366818,2.263842973,0.196875114,2.950211367,-0.767781942,-0.308026091,2.662181329,-0.361026636,-0.490701522,7.3
1025,2016,1.037068596,2.116058135,0.268662198,-0.020380724,0.563787674,-0.223310407,-0.362848542,0.129354864,1.292077361,7.5
1025,2017,0.543405768,2.265625811,0.545386935,1.655751177,-0.250174385,-0.028956462,-0.47144192,0.209303974,0.889403999,7.4
1025,2018,0.514060175,1.636495741,-0.103226515,1.218386705,-0.59760074,-0.211425715,-0.730342481,0.276256573,-0.449658369,7.4
1026,2014,-0.295771311,1.464527235,0.275388044,1.38053427,-1.869557206,-0.141827026,-0.204206457,0.166445583,-0.148065709,7.1
1026,2015,-1.527711124,0.228009431,-0.358650605,-0.119223255,-0.100609287,-0.201913122,-0.164039015,-0.750879095,0.338715157,6.3
1026,2016,-0.630074143,1.254096744,0.277286792,1.067726707,-0.801163386,-0.209475586,0.00505448,0.350509501,-0.488204734,6.9
1026,2017,-1.222890024,0.530726785,-0.16502018,-0.269210689,-0.712917606,-0.148459941,-0.1107259,0.330186254,-0.100045367,6.5
1026,2018,-0.684003108,1.311804721,0.355542757,1.325610999,-1.412644759,-0.154180387,-0.350518395,0.086543538,0.597651059,6.9
1027,2014,1.034518341,1.408764435,1.200621011,0.788716896,-0.160104799,0.04928819,3.185508627,-0.94455582,0.996891353,7.6
1029,2014,0.461072415,1.703403524,0.206516099,0.605416562,-0.43817624,-0.104126062,1.086701442,-0.691072145,0.71281824,7.3
1029,2015,0.179211685,1.933766205,0.199603807,1.749617839,-0.812651272,-0.157088163,-0.487514881,0.298396936,-1.269469102,7.3
1029,2016,0.713342562,2.845611848,0.619637207,0.839206718,0.381527982,-0.008832467,-0.519722927,0.299073669,-0.287054324,7.5
1029,2017,0.24313533,2.012345225,0.128317908,1.431191522,0.713859304,-0.229597713,-0.911682372,-0.601255981,-0.231719934,7.3
1029,2018,0.415627917,1.676731621,0.115007374,0.170752407,0.626516894,-0.16761009,-0.597188763,0.315967732,0.427235863,7.3
1031,2014,-0.269027704,1.898425993,0.424857719,1.642885371,-1.413231304,-0.16144022,0.856756468,-0.111208225,-0.202138848,7.1
1033,2014,-1.165339534,-0.62148017,1.968888389,-0.14940141,-0.14495487,-0.081375905,-0.087016055,0.183187948,-0.41041299,6.5
1033,2016,-0.807901894,-1.24435206,3.783106696,-0.029148676,0.582721391,-0.109973975,-0.250414899,-0.449483303,-1.009806719,6.7
1033,2017,-0.903547811,-1.157186276,3.500382021,-0.005379288,0.602034087,-0.107860452,-0.161123073,-0.302245714,-0.814269814,6.7
1033,2018,-0.77191783,-1.264456238,3.585842277,0.015551102,0.286054868,-0.051632236,-0.218266561,-0.277707726,-0.725667023,6.8
1034,2016,-1.38691746,-0.364372474,1.090753521,-0.07391186,-0.241057454,-0.162521313,-0.04714246,0.38641843,-0.469928417,6.4
1035,2014,-0.969304665,-0.790480558,2.328621898,0.001835518,0.331823688,-0.191526932,-0.287692945,-0.329903772,-0.552776254,6.6
1035,2015,-0.990110193,-0.781919583,2.0772751,-0.010823186,0.162831817,-0.167238205,-0.219016221,-0.345841228,-0.276381928,6.6
1035,2016,-0.797494528,-1.04678259,3.506862676,-0.128243912,0.33212001,-0.070759792,-0.221364028,-0.389453109,-0.864096218,6.7
1035,2017,-0.577205515,-1.503351441,3.967376969,0.05352914,0.934221375,-0.034300942,-0.089878931,-0.639786725,-0.133874224,6.8
1035,2018,-0.797698068,-1.254454529,4.007045909,0.050918274,0.799260406,-0.048670716,-0.048566722,-0.107614913,-0.651454247,6.7
1036,2016,-1.319003407,-0.794673786,3.166383357,-0.040311591,0.611484106,-0.223269015,-0.222418936,0.088529617,-1.924893719,6.5
1036,2018,-0.727431211,-1.447163635,4.131278642,0.174534802,1.273501213,-0.096046514,-0.178252624,-0.38749062,-0.886197079,6.8
1038,2014,0.844898714,-1.43603193,0.283543715,1.675137627,-0.271391509,-0.061086863,-1.875431648,0.691524296,1.439462992,7.4
1038,2016,-0.021066512,-0.840306469,-0.241723266,0.373777715,-1.033590195,-0.255016768,0.572097455,-0.142823918,0.840930924,7
1038,2017,0.798428328,-1.53837301,0.746461797,1.757006591,0.302905711,-0.343200109,1.646663225,-2.179415705,1.323291224,7.4
1038,2018,0.258480859,-0.970665442,0.273346041,2.242821284,0.54414466,-0.363830523,0.810878994,-0.127703915,1.644716255,7.1
1039,2014,0.410676864,-1.151671762,-0.47099416,1.135014716,-0.273086167,-0.225136601,-1.426167841,0.597570799,1.482282855,7.2
1039,2016,-0.009201225,-0.508903827,-0.173446728,1.024179675,0.795558733,-0.282701624,0.876932082,1.12417606,0.369590646,7
1039,2017,0.599371818,-1.540450723,0.133051443,1.940281337,0.119833535,2.433707778,2.752429163,0.459436893,-0.108430289,7.3
1040,2014,0.164796588,-0.795186263,-0.749696786,1.971977602,0.889472765,-0.398524725,-1.695571303,-0.740281514,1.760758581,7.1
1040,2015,-0.23520994,-0.379790698,-0.732861508,1.011242579,0.050092175,2.547906074,-1.441306095,0.461020178,-0.00946936,7
1040,2018,-1.941879286,0.055801022,-0.323721615,-0.548504962,-0.765565946,-0.040455137,0.180412799,-0.003468377,0.725019431,6.1
1041,2014,1.072236791,-0.694603613,-1.187334326,0.003202808,0.223113301,-0.384808902,-1.468691227,-0.438821625,-0.219849948,7.4
1041,2015,0.421362427,-0.973230387,-0.157961765,0.094369571,-0.087501828,-0.126571077,-1.141976338,0.503934178,1.338442996,7.1
1041,2016,0.52705424,-0.73242127,-0.016755968,-0.455729183,-0.643724706,-0.173971235,1.170314193,0.383149147,-0.523490224,7.2
1041,2017,0.776029164,-0.622822559,-0.265069124,-0.227443612,-0.441210811,1.04700742,-0.135846863,-0.914942461,-0.360241075,7.3
1041,2018,0.776838815,-0.479583365,0.075373304,-0.521426377,-0.437624194,-0.219188831,0.492382586,0.542623795,-0.121879161,7.3
1042,2014,1.750387507,-1.395603145,-1.033428928,-1.333089043,-0.868299288,-0.529962821,-2.44687362,2.291116015,-2.367343573,7.6
1042,2015,0.659378264,-0.536987409,-0.568905057,-0.578468097,0.476452039,-0.185815716,-0.282924729,1.517628917,-0.22410256,7.2
1042,2016,1.05088014,-0.158632043,-0.356570199,-1.301661206,1.157163557,-0.250307192,0.468663118,0.250369049,0.378986842,7.3
1042,2017,0.882994685,-0.495147959,-0.501561907,-0.498287001,1.652687867,0.892149848,1.404512914,1.158114321,-1.176860492,7.3
1042,2018,1.050620902,-0.323996169,-0.523541229,-0.7983059,1.404334903,-0.498056595,1.316710486,0.324352106,-0.744333891,7.3
1043,2014,0.745486266,-0.544916879,-0.496748656,0.061588584,0.498586275,-0.225230721,-0.533591822,0.181481715,0.529902819,7.3
1043,2015,0.787386302,-0.474646202,-0.770413937,-0.123565823,0.756261318,-0.301866181,-0.675083055,0.908728124,-0.374404451,7.3
1043,2016,1.164293441,-0.382099802,-0.546699722,-1.482275155,0.248052995,-0.331248562,-0.053042553,1.160306182,-1.310627035,7.4
1043,2017,1.228165768,-0.190870256,-0.058063497,-1.42165789,0.721451258,-0.212170254,0.272561691,0.742526865,-0.082226773,7.4
1043,2018,0.795267488,-0.729580085,-0.293921386,-0.211867113,0.813440717,-0.351316833,0.734360713,0.789399235,0.066087294,7.2
1044,2014,1.411413149,-1.809356005,-0.16833788,2.142358835,1.409958659,-0.269011477,-1.549893603,0.203444232,2.474181716,7.6
1044,2015,0.361660555,-1.591504109,-0.647217987,2.515032787,2.28885397,4.180615308,0.83539896,-1.148343925,1.721778605,7.3
1044,2016,0.686794968,-0.793020926,-0.044493723,1.203064626,0.720884762,-0.430952037,-0.255079937,-0.976150734,0.815843749,7.3
1044,2017,0.69307046,-1.454467575,0.614576879,1.639173261,0.652041282,-0.131743193,1.095779538,0.364670358,1.741987715,7.3
1044,2018,0.270829251,-1.272944501,0.039873035,1.950689905,1.671195656,-0.376681798,1.866482929,-0.268496331,1.157683359,7.1
1045,2014,-1.778173214,-0.001673156,-0.259706311,-0.544990457,-0.842978259,-0.063421455,0.104663357,0.004955153,0.551158499,6.2
1045,2015,0.531485496,-1.543055258,-0.849752168,1.399789707,0.595855754,-0.252512096,-1.46419007,1.087321693,1.68247858,7.2
1045,2016,0.644488827,-0.625629539,-0.090899847,0.117429459,-1.058121734,1.839993768,-0.074618787,-1.403695949,-0.822239884,7.3
1045,2017,0.130038425,-0.378748882,-0.203525389,-0.246640117,0.639913234,-0.180339765,-0.085700963,-0.026390659,0.292159352,7
1046,2016,1.146128374,-0.15733845,-0.311558831,-2.2840828,0.455177579,-0.138787948,0.358848492,0.751188601,-0.064765517,7.4
1046,2017,0.973313905,-0.320706183,0.157369218,-2.087252134,0.444946134,0.012631012,1.006309731,0.335263332,1.358820289,7.3
1046,2018,-1.887910479,0.037631837,-0.30510115,-0.542100565,-0.819456578,-0.048239142,0.15014035,-0.029227664,0.683960982,6.1
1047,2014,0.83444461,-0.383798315,-0.351006924,-0.579307538,1.475226115,-0.170014766,-0.121238712,1.135130924,-0.728638185,7.3
1047,2015,-0.016038444,-0.915393808,0.002640011,0.873106329,0.879419062,-0.135177103,-0.902657693,0.739003537,0.922108525,7
1047,2016,1.009318136,-0.173422193,1.049524514,-1.348022554,0.613647548,-0.012668974,0.490116386,0.696654609,0.231279701,7.4
1047,2017,0.772860034,-0.285032725,0.220236673,-0.673835635,1.390977842,-0.280639346,0.230152514,0.940601389,0.081439518,7.3
1047,2018,0.790131933,-0.319050605,0.058584311,-0.685925293,1.062390217,0.886711469,0.076240523,0.71887929,-1.208001713,7.3
1048,2016,-1.200032532,-0.029400102,-0.331798571,-0.47468823,0.090909349,-0.147125628,-0.115632341,-0.590552974,1.269547606,6.5
1048,2018,-0.276386644,-0.278437465,-0.101393068,-0.564612184,-0.513002069,-0.086853372,0.276596546,-0.314960835,0.311120675,6.8
1049,2014,0.577615344,0.328544349,0.601762473,-0.006788711,-1.465958656,-0.055586735,1.993062694,-1.283271785,0.224978128,7.3
1049,2015,1.237001202,0.660589538,0.684171385,-0.58772096,-1.749280318,0.017513324,0.425916256,-1.158212975,0.490369218,7.6
1049,2016,0.754249214,1.069747039,0.462220755,-0.53142548,-0.793632047,-0.180372271,-0.82076517,-1.105349186,0.457750986,7.4
1049,2017,1.123760981,1.270758279,1.496980746,-1.661877056,0.375545749,0.205004436,0.696095646,-0.593064711,1.973479826,7.5
1049,2018,1.363364224,0.437540932,0.588907518,-1.507036364,0.310776822,-0.208451172,0.088257189,-1.030609387,0.811738354,7.6
1050,2014,-0.112150948,1.004369887,-0.412041374,0.288539854,0.070968693,-0.385698609,0.285619026,-0.464629127,-0.702818378,7
1050,2015,-0.707786542,0.440613137,-0.481829078,-0.317669926,-0.327173201,-0.233528885,1.263517534,-0.230472674,-0.556384768,6.7
1050,2016,-0.604697749,0.905459951,-0.413019521,-0.639246526,0.939324171,-0.263739421,-0.60848046,-1.009680404,0.547029803,6.7
1050,2017,-0.90912109,1.568913932,0.362485116,-1.265986861,0.385171759,0.11923191,1.250231096,0.732430264,3.185318901,6.6
1050,2018,-0.410144677,1.320666359,-0.141708814,-1.351566611,1.053699111,-0.089124102,0.385270062,1.247854044,0.270140094,6.8
1051,2014,1.521082715,-0.242361034,-0.586078281,0.339232522,-1.557109332,-0.395299983,-0.527628112,-0.318425623,-1.006002387,7.7
1051,2015,1.600373821,0.065063982,-0.796351748,0.892774851,-1.270479926,-0.542215073,-0.442912685,-0.37306503,-1.341008134,7.7
1051,2017,2.456036636,-0.439367714,0.543155445,-0.599950778,-2.266255086,-0.29836977,-1.257743908,-2.098208626,-1.253108658,8.1
1051,2018,2.339505461,-0.323418247,0.242891796,-0.524343043,-1.928613475,-0.496392401,-1.154956468,-1.098657753,-1.404816929,8
1052,2014,0.019608836,0.314160474,-1.09863317,0.10146573,0.647121125,-0.303506487,0.024106092,1.638608754,-1.705909021,7
1052,2015,-0.193281702,-0.167191179,-0.748168298,0.258575961,0.762377481,-0.356833757,-0.461326312,-1.175502429,0.758345605,6.9
1052,2016,-0.323835716,0.824698247,-0.613667619,-0.494376611,0.679965355,-0.225392117,-0.444984336,-0.04667862,-0.49662175,6.8
1052,2017,0.278523464,1.151819784,-0.376068675,-0.550927683,1.433631628,-0.280204502,-0.069983104,-0.404783858,0.133677725,7.1
1052,2018,-0.322034018,0.797531254,-0.494555809,0.045663274,0.651568641,-0.231244608,-0.39027018,-0.120553818,-0.202006396,6.9
1053,2014,0.481847008,-0.360289384,-1.658700879,0.577357693,1.833982293,-0.49610101,0.159771833,1.128532133,-1.873407061,7.1
1053,2015,0.224946333,-0.686389372,-1.251257598,-0.316265236,0.508923307,-0.338883169,-1.256983567,1.245990857,-0.168190165,7
1053,2016,0.291545437,-0.138090716,-0.729414547,-0.737002213,0.567785852,-0.369234974,0.18744301,0.860577651,-0.898119489,7
1053,2017,-0.214288385,0.348670898,-0.60178337,-0.545215876,0.917978877,-0.349207191,0.174024987,-0.384316277,0.402521205,6.8
1053,2018,-0.114037436,0.102119593,-0.96150869,0.068090789,2.010046916,0.84332934,0.481175043,0.168414938,-0.414647104,6.9
1054,2014,0.210347983,0.945012575,0.029983984,-0.231962092,-1.308748503,-0.221599779,0.421061714,-0.39131703,-0.271164471,7.1
1054,2015,0.365188545,1.155061184,0.067850015,-0.543543752,-0.253605157,-0.197323771,1.386926833,0.068292967,0.084060386,7.2
1054,2016,-0.09819698,0.93751611,0.123638061,-1.465288781,-0.209387713,-0.043943086,-0.133396543,0.063411518,0.61618463,6.9
1054,2017,-0.493794758,0.838749395,0.023538757,-1.58968035,-0.35786541,0.090582005,0.169263224,0.028312448,0.891123142,6.8
1054,2018,-1.095585047,0.338868586,-0.310815847,-1.102063933,-0.347721829,-0.041690313,-0.029271733,0.482687896,0.72451536,6.5
1055,2014,1.938101773,-0.930179059,-1.078973334,-0.166234541,-1.939309879,-0.487171403,-1.505085105,-2.129434078,-1.35886284,7.8
1055,2015,-0.909279638,-0.115832424,-0.454292788,-0.446439799,-0.557523574,-0.184054731,-0.497260979,-0.497015737,0.316289983,6.6
1055,2016,-0.351369972,-0.467170418,-0.259938805,-0.595465329,-0.753325828,-0.112323561,-0.860449627,-0.567901392,0.505157749,6.8
1055,2017,-1.700678054,-0.035748256,-0.300398997,-0.61272182,-0.769371675,-0.055697766,0.114277971,-0.034843034,0.529317295,6.2
1055,2018,-1.941879286,0.055801022,-0.323721615,-0.548504962,-0.765565946,-0.040455137,0.180412799,-0.003468377,0.725019431,6.1
1056,2014,-0.984939684,0.749741614,-0.246578239,0.462624083,-1.084814066,-0.136109802,-0.88325414,0.413454351,-0.681556368,6.6
1056,2015,0.078770708,1.132796621,0.229570534,-0.274803845,-0.421245177,1.351554112,0.368433078,-0.533998472,0.352227004,7.1
1056,2016,0.164975838,1.158991632,-0.010831709,-1.596524314,0.568876005,1.349650374,0.266232567,0.731590225,-0.248479248,7.1
1056,2017,-0.879475076,0.620077666,-0.092556688,-0.097696882,-0.191841846,-0.107262778,-0.3541729,0.799756821,-1.240632116,6.6
1057,2016,0.362349461,-0.184791427,-0.111639002,-0.358769661,-1.068095791,1.052285147,-0.681897719,-0.105363788,-0.580352394,7.2
1057,2017,-0.132520689,-0.19379773,-0.201820066,-0.364720581,0.1905777,-0.231545482,-0.500942927,-0.693129185,-0.096801523,6.9
1057,2018,0.722785357,0.002638471,-0.170621788,-0.275809613,0.204948972,-0.36384625,-1.286558078,-1.633354032,-0.121807134,7.3
1058,2014,-0.203151219,0.092899655,-0.250713952,-0.945568388,-1.191521379,-0.104537139,0.78251929,-0.044460676,-0.161867028,6.9
1058,2015,1.904043153,-0.213223855,0.200711413,-1.22425115,-1.182758082,1.194609239,0.166501803,-0.63609486,1.015232364,7.8
1058,2016,1.730324673,-0.281279226,0.364736688,-1.75830546,-1.185230896,0.00330015,0.342180303,-0.185149003,-0.326334852,7.7
1058,2017,2.268814012,0.066553952,1.001811752,-2.620476946,-0.052605037,0.372467421,0.303113864,-0.212309183,1.050582474,7.9
1058,2018,1.801098841,-0.278152023,0.454885975,-1.765594947,-0.778636015,-0.059414353,0.186093069,0.678249916,-0.318327247,7.7
1059,2014,1.360473103,1.169358952,0.612510977,-1.496706799,-1.014423876,-0.040913269,3.576116997,-0.585631883,1.173952248,7.6
1059,2015,0.41189938,1.055726862,0.518154704,-1.498790497,-0.908780118,0.118972495,2.607900539,-0.475672727,2.536262457,7.2
