id,season,organization,attack,goalkeeping,key_pass,defence,defending_skills,wing_back,central_back,discipline,Rating
1024,2015,-0.60089801,-0.014537361,-0.599593005,-0.114414183,-0.448357358,-0.261055869,-0.132238451,-0.900149359,-0.022568181,5.711184
1024,2017,0.697682866,-0.191842323,-0.294377892,0.170740281,0.809578619,0.910584332,-0.914693007,-0.504903673,0.151021787,6.320559
1025,2014,0.752888442,2.696784097,0.849238777,3.184315952,-1.165305341,-0.270626399,0.845895275,0.26050086,-0.023551953,6.638647
1025,2015,0.295366818,2.263842973,0.196875114,2.950211367,-0.767781942,-0.308026091,2.662181329,-0.361026636,-0.490701522,6.346037
1025,2016,1.037068596,2.116058135,0.268662198,-0.020380724,0.563787674,-0.223310407,-0.362848542,0.129354864,1.292077361,6.542284
1025,2017,0.543405768,2.265625811,0.545386935,1.655751177,-0.250174385,-0.028956462,-0.47144192,0.209303974,0.889403999,6.449539
1026,2014,-0.295771311,1.464527235,0.275388044,1.38053427,-1.869557206,-0.141827026,-0.204206457,0.166445583,-0.148065709,6.051285
1026,2015,-1.527711124,0.228009431,-0.358650605,-0.119223255,-0.100609287,-0.201913122,-0.164039015,-0.750879095,0.338715157,5.320001
1026,2016,-0.630074143,1.254096744,0.277286792,1.067726707,-0.801163386,-0.209475586,0.00505448,0.350509501,-0.488204734,5.853133
1026,2017,-1.222890024,0.530726785,-0.16502018,-0.269210689,-0.712917606,-0.148459941,-0.1107259,0.330186254,-0.100045367,5.480475
1027,2014,1.034518341,1.408764435,1.200621011,0.788716896,-0.160104799,0.04928819,3.185508627,-0.94455582,0.996891353,6.558693
1029,2014,0.461072415,1.703403524,0.206516099,0.605416562,-0.43817624,-0.104126062,1.086701442,-0.691072145,0.71281824,6.305013
1029,2015,0.179211685,1.933766205,0.199603807,1.749617839,-0.812651272,-0.157088163,-0.487514881,0.298396936,-1.269469102,6.279223
1029,2016,0.713342562,2.845611848,0.619637207,0.839206718,0.381527982,-0.008832467,-0.519722927,0.299073669,-0.287054324,6.506598
1029,2017,0.24313533,2.012345225,0.128317908,1.431191522,0.713859304,-0.229597713,-0.911682372,-0.601255981,-0.231719934,6.264106
1031,2014,-0.269027704,1.898425993,0.424857719,1.642885371,-1.413231304,-0.16144022,0.856756468,-0.111208225,-0.202138848,6.075494
1033,2014,-1.165339534,-0.62148017,1.968888389,-0.14940141,-0.14495487,-0.081375905,-0.087016055,0.183187948,-0.41041299,5.537815
1033,2016,-0.807901894,-1.24435206,3.783106696,-0.029148676,0.582721391,-0.109973975,-0.250414899,-0.449483303,-1.009806719,5.735791
1033,2017,-0.903547811,-1.157186276,3.500382021,-0.005379288,0.602034087,-0.107860452,-0.161123073,-0.302245714,-0.814269814,5.684666
1034,2016,-1.38691746,-0.364372474,1.090753521,-0.07391186,-0.241057454,-0.162521313,-0.04714246,0.38641843,-0.469928417,5.41822
1035,2014,-0.969304665,-0.790480558,2.328621898,0.001835518,0.331823688,-0.191526932,-0.287692945,-0.329903772,-0.552776254,5.628926
1035,2015,-0.990110193,-0.781919583,2.0772751,-0.010823186,0.162831817,-0.167238205,-0.219016221,-0.345841228,-0.276381928,5.611823
1035,2016,-0.797494528,-1.04678259,3.506862676,-0.128243912,0.33212001,-0.070759792,-0.221364028,-0.389453109,-0.864096218,5.738923
1035,2017,-0.577205515,-1.503351441,3.967376969,0.05352914,0.934221375,-0.034300942,-0.089878931,-0.639786725,-0.133874224,5.826903
1036,2016,-1.319003407,-0.794673786,3.166383357,-0.040311591,0.611484106,-0.223269015,-0.222418936,0.088529617,-1.924893719,5.503067
1038,2014,0.844898714,-1.43603193,0.283543715,1.675137627,-0.271391509,-0.061086863,-1.875431648,0.691524296,1.439462992,6.420169
1038,2016,-0.021066512,-0.840306469,-0.241723266,0.373777715,-1.033590195,-0.255016768,0.572097455,-0.142823918,0.840930924,5.961819
1038,2017,0.798428328,-1.53837301,0.746461797,1.757006591,0.302905711,-0.343200109,1.646663225,-2.179415705,1.323291224,6.350431
1039,2014,0.410676864,-1.151671762,-0.47099416,1.135014716,-0.273086167,-0.225136601,-1.426167841,0.597570799,1.482282855,6.174431
1039,2016,-0.009201225,-0.508903827,-0.173446728,1.024179675,0.795558733,-0.282701624,0.876932082,1.12417606,0.369590646,5.968781
1039,2017,0.599371818,-1.540450723,0.133051443,1.940281337,0.119833535,2.433707778,2.752429163,0.459436893,-0.108430289,6.323544
1040,2014,0.164796588,-0.795186263,-0.749696786,1.971977602,0.889472765,-0.398524725,-1.695571303,-0.740281514,1.760758581,6.087544
1040,2015,-0.23520994,-0.379790698,-0.732861508,1.011242579,0.050092175,2.547906074,-1.441306095,0.461020178,-0.00946936,6.002025
1041,2014,1.072236791,-0.694603613,-1.187334326,0.003202808,0.223113301,-0.384808902,-1.468691227,-0.438821625,-0.219849948,6.395035
1041,2015,0.421362427,-0.973230387,-0.157961765,0.094369571,-0.087501828,-0.126571077,-1.141976338,0.503934178,1.338442996,6.147105
1041,2016,0.52705424,-0.73242127,-0.016755968,-0.455729183,-0.643724706,-0.173971235,1.170314193,0.383149147,-0.523490224,6.16484
1041,2017,0.776029164,-0.622822559,-0.265069124,-0.227443612,-0.441210811,1.04700742,-0.135846863,-0.914942461,-0.360241075,6.339458
1042,2014,1.750387507,-1.395603145,-1.033428928,-1.333089043,-0.868299288,-0.529962821,-2.44687362,2.291116015,-2.367343573,6.635532
1042,2015,0.659378264,-0.536987409,-0.568905057,-0.578468097,0.476452039,-0.185815716,-0.282924729,1.517628917,-0.22410256,6.197263
1042,2016,1.05088014,-0.158632043,-0.356570199,-1.301661206,1.157163557,-0.250307192,0.468663118,0.250369049,0.378986842,6.334445
1042,2017,0.882994685,-0.495147959,-0.501561907,-0.498287001,1.652687867,0.892149848,1.404512914,1.158114321,-1.176860492,6.292684
1043,2014,0.745486266,-0.544916879,-0.496748656,0.061588584,0.498586275,-0.225230721,-0.533591822,0.181481715,0.529902819,6.271197
1043,2015,0.787386302,-0.474646202,-0.770413937,-0.123565823,0.756261318,-0.301866181,-0.675083055,0.908728124,-0.374404451,6.26756
1043,2016,1.164293441,-0.382099802,-0.546699722,-1.482275155,0.248052995,-0.331248562,-0.053042553,1.160306182,-1.310627035,6.384613
1043,2017,1.228165768,-0.190870256,-0.058063497,-1.42165789,0.721451258,-0.212170254,0.272561691,0.742526865,-0.082226773,6.430753
1044,2014,1.411413149,-1.809356005,-0.16833788,2.142358835,1.409958659,-0.269011477,-1.549893603,0.203444232,2.474181716,6.604762
1044,2015,0.361660555,-1.591504109,-0.647217987,2.515032787,2.28885397,4.180615308,0.83539896,-1.148343925,1.721778605,6.253332
1044,2016,0.686794968,-0.793020926,-0.044493723,1.203064626,0.720884762,-0.430952037,-0.255079937,-0.976150734,0.815843749,6.292789
1044,2017,0.69307046,-1.454467575,0.614576879,1.639173261,0.652041282,-0.131743193,1.095779538,0.364670358,1.741987715,6.296925
1045,2014,-1.778173214,-0.001673156,-0.259706311,-0.544990457,-0.842978259,-0.063421455,0.104663357,0.004955153,0.551158499,5.197491
1045,2015,0.531485496,-1.543055258,-0.849752168,1.399789707,0.595855754,-0.252512096,-1.46419007,1.087321693,1.68247858,6.185387
1045,2016,0.644488827,-0.625629539,-0.090899847,0.117429459,-1.058121734,1.839993768,-0.074618787,-1.403695949,-0.822239884,6.346707
1045,2017,0.130038425,-0.378748882,-0.203525389,-0.246640117,0.639913234,-0.180339765,-0.085700963,-0.026390659,0.292159352,6.000021
1046,2016,1.146128374,-0.15733845,-0.311558831,-2.2840828,0.455177579,-0.138787948,0.358848492,0.751188601,-0.064765517,6.352125
1046,2017,0.973313905,-0.320706183,0.157369218,-2.087252134,0.444946134,0.012631012,1.006309731,0.335263332,1.358820289,6.289858
1047,2014,0.83444461,-0.383798315,-0.351006924,-0.579307538,1.475226115,-0.170014766,-0.121238712,1.135130924,-0.728638185,6.269256
1047,2015,-0.016038444,-0.915393808,0.002640011,0.873106329,0.879419062,-0.135177103,-0.902657693,0.739003537,0.922108525,5.977493
1047,2016,1.009318136,-0.173422193,1.049524514,-1.348022554,0.613647548,-0.012668974,0.490116386,0.696654609,0.231279701,6.389798
1047,2017,0.772860034,-0.285032725,0.220236673,-0.673835635,1.390977842,-0.280639346,0.230152514,0.940601389,0.081439518,6.256844
1048,2016,-1.200032532,-0.029400102,-0.331798571,-0.47468823,0.090909349,-0.147125628,-0.115632341,-0.590552974,1.269547606,5.491178
1049,2014,0.577615344,0.328544349,0.601762473,-0.006788711,-1.465958656,-0.055586735,1.993062694,-1.283271785,0.224978128,6.293308
1049,2015,1.237001202,0.660589538,0.684171385,-0.58772096,-1.749280318,0.017513324,0.425916256,-1.158212975,0.490369218,6.604816
1049,2016,0.754249214,1.069747039,0.462220755,-0.53142548,-0.793632047,-0.180372271,-0.82076517,-1.105349186,0.457750986,6.398089
1049,2017,1.123760981,1.270758279,1.496980746,-1.661877056,0.375545749,0.205004436,0.696095646,-0.593064711,1.973479826,6.517402
1050,2014,-0.112150948,1.004369887,-0.412041374,0.288539854,0.070968693,-0.385698609,0.285619026,-0.464629127,-0.702818378,5.977457
1050,2015,-0.707786542,0.440613137,-0.481829078,-0.317669926,-0.327173201,-0.233528885,1.263517534,-0.230472674,-0.556384768,5.65704
1050,2016,-0.604697749,0.905459951,-0.413019521,-0.639246526,0.939324171,-0.263739421,-0.60848046,-1.009680404,0.547029803,5.711226
1050,2017,-0.90912109,1.568913932,0.362485116,-1.265986861,0.385171759,0.11923191,1.250231096,0.732430264,3.185318901,5.593947
1051,2014,1.521082715,-0.242361034,-0.586078281,0.339232522,-1.557109332,-0.395299983,-0.527628112,-0.318425623,-1.006002387,6.677625
1051,2015,1.600373821,0.065063982,-0.796351748,0.892774851,-1.270479926,-0.542215073,-0.442912685,-0.37306503,-1.341008134,6.732445
1051,2017,2.456036636,-0.439367714,0.543155445,-0.599950778,-2.266255086,-0.29836977,-1.257743908,-2.098208626,-1.253108658,7.115791
1052,2014,0.019608836,0.314160474,-1.09863317,0.10146573,0.647121125,-0.303506487,0.024106092,1.638608754,-1.705909021,5.957956
1052,2015,-0.193281702,-0.167191179,-0.748168298,0.258575961,0.762377481,-0.356833757,-0.461326312,-1.175502429,0.758345605,5.868519
1052,2016,-0.323835716,0.824698247,-0.613667619,-0.494376611,0.679965355,-0.225392117,-0.444984336,-0.04667862,-0.49662175,5.83356
1052,2017,0.278523464,1.151819784,-0.376068675,-0.550927683,1.433631628,-0.280204502,-0.069983104,-0.404783858,0.133677725,6.094792
1053,2014,0.481847008,-0.360289384,-1.658700879,0.577357693,1.833982293,-0.49610101,0.159771833,1.128532133,-1.873407061,6.096706
1053,2015,0.224946333,-0.686389372,-1.251257598,-0.316265236,0.508923307,-0.338883169,-1.256983567,1.245990857,-0.168190165,5.994232
1053,2016,0.291545437,-0.138090716,-0.729414547,-0.737002213,0.567785852,-0.369234974,0.18744301,0.860577651,-0.898119489,6.029007
1053,2017,-0.214288385,0.348670898,-0.60178337,-0.545215876,0.917978877,-0.349207191,0.174024987,-0.384316277,0.402521205,5.837274
1054,2014,0.210347983,0.945012575,0.029983984,-0.231962092,-1.308748503,-0.221599779,0.421061714,-0.39131703,-0.271164471,6.141006
1054,2015,0.365188545,1.155061184,0.067850015,-0.543543752,-0.253605157,-0.197323771,1.386926833,0.068292967,0.084060386,6.166361
1054,2016,-0.09819698,0.93751611,0.123638061,-1.465288781,-0.209387713,-0.043943086,-0.133396543,0.063411518,0.61618463,5.93899
1054,2017,-0.493794758,0.838749395,0.023538757,-1.58968035,-0.35786541,0.090582005,0.169263224,0.028312448,0.891123142,5.753638
1055,2014,1.938101773,-0.930179059,-1.078973334,-0.166234541,-1.939309879,-0.487171403,-1.505085105,-2.129434078,-1.35886284,6.810961
1055,2015,-0.909279638,-0.115832424,-0.454292788,-0.446439799,-0.557523574,-0.184054731,-0.497260979,-0.497015737,0.316289983,5.570422
1055,2016,-0.351369972,-0.467170418,-0.259938805,-0.595465329,-0.753325828,-0.112323561,-0.860449627,-0.567901392,0.505157749,5.811362
1055,2017,-1.700678054,-0.035748256,-0.300398997,-0.61272182,-0.769371675,-0.055697766,0.114277971,-0.034843034,0.529317295,5.223684
1056,2014,-0.984939684,0.749741614,-0.246578239,0.462624083,-1.084814066,-0.136109802,-0.88325414,0.413454351,-0.681556368,5.6473
1056,2015,0.078770708,1.132796621,0.229570534,-0.274803845,-0.421245177,1.351554112,0.368433078,-0.533998472,0.352227004,6.131687
1056,2016,0.164975838,1.158991632,-0.010831709,-1.596524314,0.568876005,1.349650374,0.266232567,0.731590225,-0.248479248,6.077511
1056,2017,-0.879475076,0.620077666,-0.092556688,-0.097696882,-0.191841846,-0.107262778,-0.3541729,0.799756821,-1.240632116,5.642033
1057,2016,0.362349461,-0.184791427,-0.111639002,-0.358769661,-1.068095791,1.052285147,-0.681897719,-0.105363788,-0.580352394,6.198909
1057,2017,-0.132520689,-0.19379773,-0.201820066,-0.364720581,0.1905777,-0.231545482,-0.500942927,-0.693129185,-0.096801523,5.9054
1058,2014,-0.203151219,0.092899655,-0.250713952,-0.945568388,-1.191521379,-0.104537139,0.78251929,-0.044460676,-0.161867028,5.870497
1058,2015,1.904043153,-0.213223855,0.200711413,-1.22425115,-1.182758082,1.194609239,0.166501803,-0.63609486,1.015232364,6.835468
1058,2016,1.730324673,-0.281279226,0.364736688,-1.75830546,-1.185230896,0.00330015,0.342180303,-0.185149003,-0.326334852,6.698125
1058,2017,2.268814012,0.066553952,1.001811752,-2.620476946,-0.052605037,0.372467421,0.303113864,-0.212309183,1.050582474,6.920501
1059,2014,1.360473103,1.169358952,0.612510977,-1.496706799,-1.014423876,-0.040913269,3.576116997,-0.585631883,1.173952248,6.566695
1059,2015,0.41189938,1.055726862,0.518154704,-1.498790497,-0.908780118,0.118972495,2.607900539,-0.475672727,2.536262457,6.156007
1059,2016,1.506528997,1.515680543,1.160583845,-2.537726556,-0.909077889,0.236460662,0.430778938,0.75962207,1.617704752,6.670984
1060,2014,0.896808015,-0.64201257,-0.945346081,0.034947005,0.390546919,-0.474368948,-1.24306239,-1.729020264,0.107168944,6.324749
1060,2015,0.269212136,-0.381079456,-0.880934888,-0.669068867,0.160212919,-0.288190032,-0.791472298,-0.216258843,0.144793273,6.031492
1060,2016,-0.313289287,0.327909087,-0.444450543,-0.734521727,-0.315366936,-0.183320804,-0.026377148,0.633098322,-0.729847179,5.825948
1060,2017,0.596162914,0.6304774,-0.680337722,-0.803511272,1.313870207,-0.317702858,-0.615582405,-0.801823423,0.055481654,6.196592
1061,2014,-1.07207397,0.469697916,-0.362961018,0.385971893,0.003174283,-0.228457579,0.555370353,-0.778302708,0.241070957,5.540104
1061,2015,-1.382038548,0.466941303,-0.369478998,-0.04690896,-0.243136853,-0.115535749,-0.134029218,-0.504204571,1.12486016,5.40003
1062,2014,0.56376793,1.678473383,0.800629915,2.041562256,-0.508927573,-0.316992912,1.049783745,-1.310020167,0.699646581,6.437381
1063,2014,-0.720131577,0.855886572,-0.317245095,1.142618131,0.403711129,-0.241393072,-0.28693502,-1.186649079,-0.228177227,5.755824
1063,2015,-0.252817638,1.431188876,-0.069890982,1.550340878,0.295790864,-0.280401647,-0.530664955,-0.751734948,-0.783456201,6.021201
1063,2016,-0.533545632,0.922913123,0.068859385,0.921865079,-0.700658964,-0.134923666,-0.801638175,-0.208145149,-0.6720979,5.879716
1063,2017,0.084933293,0.777282029,-0.272798462,0.06542845,0.508761135,-0.167916961,-0.242327754,-0.327801514,-0.389923764,6.053573
1064,2014,-1.406944632,0.485816636,-0.519076942,0.666686345,-0.415504715,0.024094418,-0.711576983,-0.191054738,0.796196354,5.434599
1064,2015,-0.572927434,0.897658449,-0.426980895,0.650201976,0.355420764,-0.299231289,0.451469903,0.144476965,-0.840029592,5.780238
1065,2014,0.012706355,1.874163974,-0.023159939,2.245158788,-0.230288238,-0.256534104,0.705074915,-0.26850355,-0.44968828,6.18258
1065,2015,1.249178973,2.878104751,0.199885511,3.683052634,-0.239067952,0.703218704,2.457968791,-0.299254189,-0.871823177,6.852947
1065,2016,0.184249487,1.954485811,0.128984983,1.016228781,0.73733549,-0.33933387,-1.503808158,0.612976911,-1.480322168,6.221512
1065,2017,0.892724949,2.305161617,0.0668293,1.518519949,0.810891903,-0.447682985,-0.903238524,1.352738547,-1.712212882,6.552705
1066,2015,-1.517664595,0.216085726,-0.321940501,-0.211111364,-0.739898944,-0.044280897,0.373006506,0.156190202,0.29685026,5.329153
1066,2016,-0.62848963,0.09771389,-0.328275665,0.745566301,-0.109861193,-0.292883506,0.979977643,-0.123700933,0.10286297,5.727694
1066,2017,0.077104325,-0.991375474,0.001941511,0.614211354,1.058089762,-0.363040259,-0.872996573,0.340114981,0.759625458,5.992368
1067,2015,-0.997476355,-0.702337444,1.937718788,-0.039798263,-0.107378936,-0.159269355,-0.217858977,-0.054530123,-0.522046267,5.611034
1067,2016,-0.376899622,-1.726485973,4.531707763,-0.151759673,0.278208511,0.108477448,-0.086331487,-0.074666341,-0.374453798,5.935812
1067,2017,-0.70774832,-1.187765725,3.282425564,0.053670494,0.632438412,-0.115455987,-0.186129551,-0.276010251,-0.452639868,5.761113
1068,2016,-1.286142547,-0.797330037,1.591857694,0.703222515,3.853048989,-0.81616574,-0.402697696,-5.039216944,2.033962118,5.403961
1068,2017,-1.006773756,-0.851864415,2.315408935,-0.120057435,-0.075111261,-0.044346573,0.008094714,0.222923495,-0.255799334,5.610029
1069,2014,-0.892765719,-0.839634213,2.092955308,-0.068030462,-0.152845832,-0.085843927,-0.141397903,0.070794502,-0.17786435,5.656524
1069,2015,-0.745059658,-0.952407531,2.346920742,-0.076740132,-0.271944265,-0.080295791,-0.185147879,-0.102260171,-0.251040219,5.73017
1069,2016,-0.608279319,-1.206725344,3.278838602,-0.031202595,0.441788684,-0.11626729,-0.327668518,-0.889082497,-0.384064345,5.807375
1069,2017,-0.642480715,-1.263850139,3.302573292,0.035070731,0.406082352,-0.084919289,-0.210390278,-0.612630328,-0.30396792,5.792853
1071,2014,0.203887481,-0.349151849,-0.987094647,-1.050101824,-0.722500572,10.94441132,0.816237718,-0.046887046,-0.690859309,6.356044
1071,2015,0.96484953,-0.634274294,-0.970429099,-0.932498802,0.505185363,-0.196775186,-1.295075326,0.446910606,0.651397412,6.308445
1071,2016,0.457691079,-0.646109666,-0.838192038,-0.003023425,1.079248116,-0.418742603,1.24003855,0.059019885,-0.5872206,6.080948
1071,2017,0.499840883,-0.578890793,-0.912395607,-0.011343406,1.102917361,-0.513991939,1.129387171,0.474675502,-1.121125163,6.097433
1072,2014,1.146237458,-1.455701901,-0.441194418,0.71173085,-0.490506339,-0.227572298,-1.967818488,0.877397346,0.647418696,6.478446
1072,2015,0.436512446,-1.16965353,-0.268945783,0.906791673,-0.514288048,-0.188225338,-0.758808779,1.027639773,0.816969768,6.179387
